region,Date,AveragePrice
19,2015-04-26,1.69
19,2015-05-03,1.3
19,2015-05-10,1.08
19,2015-05-17,1.19
19,2015-05-24,1.65
19,2015-05-31,1.56
19,2015-06-07,1.45
19,2015-06-14,1.57
19,2015-06-21,1.8
19,2015-06-28,1.58
19,2015-07-05,1.11
19,2015-07-12,1.19
19,2015-07-19,0.99
19,2015-07-26,1.11
19,2015-08-02,1.65
19,2015-08-09,1.77
19,2015-08-16,1.79
19,2015-08-23,1.69
19,2015-08-30,1.66
19,2015-09-06,1.62
19,2015-09-13,1.64
19,2015-09-20,1.7
19,2015-09-27,1.66
19,2015-10-04,1.53
19,2015-10-11,1.4
19,2015-10-18,1.46
19,2015-10-25,1.62
19,2015-11-01,1.55
19,2015-11-08,1.57
19,2015-11-15,1.54
19,2015-11-22,1.57
19,2015-11-29,1.52
19,2015-12-06,1.31
19,2015-12-13,1.35
19,2015-12-20,1.61
19,2015-12-27,1.49
19,2016-01-03,1.53
19,2016-01-10,1.51
19,2016-01-17,1.51
19,2016-01-24,1.13
19,2016-01-31,1.38
19,2016-02-07,1.37
19,2016-02-14,1.24
19,2016-02-21,1.53
19,2016-02-28,1.6
19,2016-03-06,1.48
19,2016-03-13,1.39
19,2016-03-20,1.26
19,2016-03-27,1.4
19,2016-04-03,1.54
19,2016-04-10,1.15
19,2016-04-17,1.36
19,2016-04-24,1.27
19,2016-05-01,1.38
19,2016-05-08,1.3
19,2016-05-15,1.26
19,2016-05-22,1.36
19,2016-05-29,1.33
19,2016-06-05,1.25
19,2016-06-12,1.34
19,2016-06-19,1.37
19,2016-06-26,1.39
19,2016-07-03,1.39
19,2016-07-10,1.11
19,2016-07-17,1.19
19,2016-07-24,1.71
19,2016-07-31,1.8
19,2016-08-07,1.7
19,2016-08-14,1.67
19,2016-08-21,1.59
19,2016-08-28,1.25
19,2016-09-04,1.56
19,2016-09-11,1.59
19,2016-09-18,1.96
19,2016-09-25,1.97
19,2016-10-02,1.9
19,2016-10-09,1.48
19,2016-10-16,1.48
19,2016-10-23,1.58
19,2016-10-30,2.1
19,2016-11-06,1.81
19,2016-11-13,1.71
19,2016-11-20,1.59
19,2016-11-27,1.66
19,2016-12-04,1.63
19,2016-12-11,1.09
19,2016-12-18,1.45
19,2016-12-25,1.62
19,2017-01-01,1.76
19,2017-01-08,1.6
19,2017-01-15,1.31
19,2017-01-22,0.84
19,2017-01-29,1.04
19,2017-02-05,1.35
19,2017-02-12,1.15
19,2017-02-19,1.24
19,2017-02-26,0.9
19,2017-03-05,1.35
19,2017-03-12,0.93
19,2017-03-19,1.49
19,2017-03-26,1.02
19,2017-04-02,1.37
19,2017-04-09,1.06
19,2017-04-16,1.35
19,2017-04-23,1.62
19,2017-04-30,1.77
19,2017-05-07,1.7
19,2017-05-14,1.65
19,2017-05-21,0.92
19,2017-05-28,1.52
19,2017-06-04,1.25
19,2017-06-11,0.84
19,2017-06-18,1.27
19,2017-06-25,1.34
19,2017-07-02,1.51
19,2017-07-09,1.38
19,2017-07-16,1.48
19,2017-07-23,1.6
19,2017-07-30,1.49
19,2017-08-06,1.45
19,2017-08-13,1.41
19,2017-08-20,1.64
19,2017-08-27,1.62
19,2017-09-03,1.73
19,2017-09-10,1.69
19,2017-09-17,1.73
19,2017-09-24,1.75
19,2017-10-01,1.68
19,2017-10-08,1.69
19,2017-10-15,1.57
19,2017-10-22,1.48
19,2017-10-29,1.54
19,2017-11-05,1.48
19,2017-11-12,1.49
19,2017-11-19,1.42
19,2017-11-26,1.44
19,2017-12-03,1.42
19,2017-12-10,1.42
19,2017-12-17,1.38
19,2017-12-24,1.4
19,2017-12-31,1.45
19,2018-01-07,1.46
19,2018-01-14,1.46
19,2018-01-21,1.48
19,2018-01-28,1.4
19,2018-02-04,1.36
19,2018-02-11,1.34
19,2018-02-18,1.34
19,2018-02-25,1.45
19,2018-03-04,1.23
19,2018-03-11,1.22
19,2018-03-18,1.2
19,2018-03-25,1.28
20,2015-01-04,1.81
20,2015-01-11,1.91
20,2015-01-18,1.82
20,2015-01-25,1.88
20,2015-02-01,1.76
20,2015-02-08,1.71
20,2015-02-15,1.82
20,2015-02-22,1.77
20,2015-03-01,1.75
20,2015-03-08,1.81
20,2015-03-15,1.86
20,2015-03-22,1.78
20,2015-03-29,1.76
20,2015-04-05,1.81
20,2015-04-12,1.89
20,2015-04-19,1.82
20,2015-04-26,1.88
20,2015-05-03,1.82
20,2015-05-10,1.81
20,2015-05-17,1.75
20,2015-05-24,1.83
20,2015-05-31,1.83
20,2015-06-07,1.64
20,2015-06-14,1.88
20,2015-06-21,1.92
20,2015-06-28,1.95
20,2015-07-05,1.87
20,2015-07-12,1.91
20,2015-07-19,1.63
20,2015-07-26,1.83
20,2015-08-02,2.21
20,2015-08-09,2.19
20,2015-08-16,1.69
20,2015-08-23,1.82
20,2015-08-30,1.93
20,2015-09-06,2.07
20,2015-09-13,2.18
20,2015-09-20,2.11
20,2015-09-27,2.31
20,2015-10-04,2.14
20,2015-10-11,2.11
20,2015-10-18,2.26
20,2015-10-25,1.89
20,2015-11-01,1.82
20,2015-11-08,1.83
20,2015-11-15,1.88
20,2015-11-22,1.9
20,2015-11-29,1.87
20,2015-12-06,1.76
20,2015-12-13,1.9
20,2015-12-20,1.83
20,2015-12-27,1.82
20,2016-01-03,1.51
20,2016-01-10,1.76
20,2016-01-17,1.8
20,2016-01-24,1.66
20,2016-01-31,1.74
20,2016-02-07,1.7
20,2016-02-14,1.73
20,2016-02-21,1.76
20,2016-02-28,1.8
20,2016-03-06,1.83
20,2016-03-13,1.7
20,2016-03-20,1.58
20,2016-03-27,1.73
20,2016-04-03,1.66
20,2016-04-10,1.62
20,2016-04-17,1.73
20,2016-04-24,1.64
20,2016-05-01,1.65
20,2016-05-08,1.7
20,2016-05-15,1.76
20,2016-05-22,1.66
20,2016-05-29,1.63
20,2016-06-05,1.64
20,2016-06-12,1.73
20,2016-06-19,1.71
20,2016-06-26,1.72
20,2016-07-03,1.26
20,2016-07-10,1.68
20,2016-07-17,2.11
20,2016-07-24,2.17
20,2016-07-31,1.92
20,2016-08-07,2.01
20,2016-08-14,2.1
20,2016-08-21,2.0
20,2016-08-28,1.73
20,2016-09-04,1.87
20,2016-09-11,1.87
20,2016-09-18,1.36
20,2016-09-25,1.46
20,2016-10-02,2.24
20,2016-10-09,1.98
20,2016-10-16,1.36
20,2016-10-23,1.4
20,2016-10-30,1.41
20,2016-11-06,1.43
20,2016-11-13,1.47
20,2016-11-20,1.49
20,2016-11-27,1.43
20,2016-12-04,1.35
20,2016-12-11,1.34
20,2016-12-18,1.27
20,2016-12-25,1.27
20,2017-01-01,1.24
20,2017-01-08,1.26
20,2017-01-15,1.25
20,2017-01-22,1.23
20,2017-01-29,1.39
20,2017-02-05,1.72
20,2017-02-12,1.48
20,2017-02-19,1.74
20,2017-02-26,1.68
20,2017-03-05,1.67
20,2017-03-12,1.7
20,2017-03-19,1.58
20,2017-03-26,1.47
20,2017-04-02,1.43
20,2017-04-09,2.07
20,2017-04-16,2.07
20,2017-04-23,1.72
20,2017-04-30,2.07
20,2017-05-07,1.75
20,2017-05-14,2.22
20,2017-05-21,2.07
20,2017-05-28,2.09
20,2017-06-04,2.2
20,2017-06-11,2.12
20,2017-06-18,2.23
20,2017-06-25,2.25
20,2017-07-02,2.25
20,2017-07-09,2.06
20,2017-07-16,2.11
20,2017-07-23,2.04
20,2017-07-30,1.78
20,2017-08-06,2.09
20,2017-08-13,2.0
20,2017-08-20,2.48
20,2017-08-27,2.45
20,2017-09-03,2.42
20,2017-09-10,2.35
20,2017-09-17,2.58
20,2017-09-24,2.57
20,2017-10-01,2.99
20,2017-10-08,2.31
20,2017-10-15,2.55
20,2017-10-22,2.02
20,2017-10-29,2.16
20,2017-11-05,2.04
20,2017-11-12,1.89
20,2017-11-19,1.94
20,2017-11-26,1.87
20,2017-12-03,1.8
20,2017-12-10,1.59
20,2017-12-17,1.61
20,2017-12-24,1.87
20,2017-12-31,1.65
20,2018-01-07,1.43
20,2018-01-14,1.57
20,2018-01-21,1.77
20,2018-01-28,2.01
20,2018-02-04,1.62
20,2018-02-11,1.83
20,2018-02-18,1.89
20,2018-02-25,1.73
20,2018-03-04,1.92
20,2018-03-11,1.53
20,2018-03-18,1.6
20,2018-03-25,1.75
21,2015-01-04,1.5
21,2015-01-11,1.54
21,2015-01-18,1.63
21,2015-01-25,1.66
21,2015-02-01,1.6
21,2015-02-08,1.68
21,2015-02-15,1.79
21,2015-02-22,1.79
21,2015-03-01,1.61
21,2015-03-08,1.78
21,2015-03-15,1.89
21,2015-03-22,1.46
21,2015-03-29,1.43
21,2015-04-05,1.67
21,2015-04-12,1.56
21,2015-04-19,1.43
21,2015-04-26,1.76
21,2015-05-03,1.41
21,2015-05-10,1.34
21,2015-05-17,1.35
21,2015-05-24,1.33
21,2015-05-31,1.35
21,2015-06-07,1.43
21,2015-06-14,1.44
21,2015-06-21,1.51
21,2015-06-28,1.54
21,2015-07-05,1.6
21,2015-07-12,2.09
21,2015-07-19,1.92
21,2015-07-26,1.85
21,2015-08-02,1.8
21,2015-08-09,1.82
21,2015-08-16,1.63
21,2015-08-23,1.62
21,2015-08-30,1.75
21,2015-09-06,2.14
21,2015-09-13,2.34
21,2015-09-20,2.4
21,2015-09-27,1.85
21,2015-10-04,2.31
21,2015-10-11,2.22
21,2015-10-18,2.21
21,2015-10-25,2.16
21,2015-11-01,1.88
21,2015-11-08,1.96
21,2015-11-15,2.05
21,2015-11-22,2.03
21,2015-11-29,2.17
21,2015-12-06,1.97
21,2015-12-13,1.89
21,2015-12-20,1.99
21,2015-12-27,1.94
21,2016-01-03,1.69
21,2016-01-10,1.41
21,2016-01-17,1.47
21,2016-01-24,1.47
21,2016-01-31,1.68
21,2016-02-07,1.41
21,2016-02-14,1.28
21,2016-02-21,1.44
21,2016-02-28,1.29
21,2016-03-06,1.3
21,2016-03-13,1.33
21,2016-03-20,1.35
21,2016-03-27,1.41
21,2016-04-03,1.25
21,2016-04-10,1.22
21,2016-04-17,1.34
21,2016-04-24,1.36
21,2016-05-01,1.51
21,2016-05-08,1.31
21,2016-05-15,1.2
21,2016-05-22,1.38
21,2016-05-29,1.35
21,2016-06-05,1.41
21,2016-06-12,1.42
21,2016-06-19,1.52
21,2016-06-26,1.56
21,2016-07-03,1.59
21,2016-07-10,1.9
21,2016-07-17,2.25
21,2016-07-24,2.3
21,2016-07-31,2.27
21,2016-08-07,2.16
21,2016-08-14,2.14
21,2016-08-21,1.99
21,2016-08-28,2.02
21,2016-09-04,2.02
21,2016-09-11,2.2
21,2016-09-18,2.04
21,2016-09-25,2.91
21,2016-10-02,3.03
21,2016-10-09,2.09
21,2016-10-16,2.85
21,2016-10-23,2.3
21,2016-10-30,2.76
21,2016-11-06,1.94
21,2016-11-13,1.51
21,2016-11-20,1.83
21,2016-11-27,1.74
21,2016-12-04,2.17
21,2016-12-11,1.76
21,2016-12-18,1.42
21,2016-12-25,1.35
21,2017-01-01,1.36
21,2017-01-08,1.22
21,2017-01-15,1.39
21,2017-01-22,1.34
21,2017-01-29,1.31
21,2017-02-05,1.23
21,2017-02-12,1.18
21,2017-02-19,1.15
21,2017-02-26,1.09
21,2017-03-05,1.01
21,2017-03-12,1.16
21,2017-03-19,1.27
21,2017-03-26,1.21
21,2017-04-02,1.19
21,2017-04-09,1.24
21,2017-04-16,1.32
21,2017-04-23,1.67
21,2017-04-30,1.98
21,2017-05-07,2.03
21,2017-05-14,1.89
21,2017-05-21,1.95
21,2017-05-28,1.74
21,2017-06-04,1.72
21,2017-06-11,1.74
21,2017-06-18,1.76
21,2017-06-25,1.67
21,2017-07-02,1.73
21,2017-07-09,1.82
21,2017-07-16,1.89
21,2017-07-23,1.89
21,2017-07-30,1.72
21,2017-08-06,1.74
21,2017-08-13,2.05
21,2017-08-20,2.43
21,2017-08-27,2.47
21,2017-09-03,2.64
21,2017-09-10,2.59
21,2017-09-17,2.39
21,2017-09-24,2.25
21,2017-10-01,2.24
21,2017-10-08,2.25
21,2017-10-15,1.99
21,2017-10-22,1.83
21,2017-10-29,1.93
21,2017-11-05,1.83
21,2017-11-12,1.79
21,2017-11-19,1.95
21,2017-11-26,1.95
21,2017-12-03,1.56
21,2017-12-10,1.68
21,2017-12-17,1.94
21,2017-12-24,1.89
21,2017-12-31,1.55
21,2018-01-07,1.73
21,2018-01-14,1.98
21,2018-01-21,1.91
21,2018-01-28,1.78
21,2018-02-04,1.79
21,2018-02-11,1.7
21,2018-02-18,1.64
21,2018-02-25,1.66
21,2018-03-04,1.66
21,2018-03-11,1.62
21,2018-03-18,1.66
21,2018-03-25,1.65
22,2015-01-04,1.25
22,2015-01-11,1.08
22,2015-01-18,1.29
22,2015-01-25,1.23
22,2015-02-01,1.12
22,2015-02-08,1.29
22,2015-02-15,1.43
22,2015-02-22,1.36
22,2015-03-01,1.14
22,2015-03-08,1.35
22,2015-03-15,1.42
22,2015-03-22,1.25
22,2015-03-29,1.42
22,2015-04-05,1.42
22,2015-04-12,1.39
22,2015-04-19,1.41
22,2015-04-26,1.4
22,2015-05-03,1.36
22,2015-05-10,1.39
22,2015-05-17,1.41
22,2015-05-24,1.42
22,2015-05-31,1.4
22,2015-06-07,1.42
22,2015-06-14,1.44
22,2015-06-21,1.46
22,2015-06-28,1.47
22,2015-07-05,1.46
22,2015-07-12,1.59
22,2015-07-19,1.56
22,2015-07-26,1.53
22,2015-08-02,1.63
22,2015-08-09,1.61
22,2015-08-16,1.55
22,2015-08-23,1.52
22,2015-08-30,1.58
22,2015-09-06,1.6
22,2015-09-13,1.66
22,2015-09-20,1.57
22,2015-09-27,1.51
22,2015-10-04,1.68
22,2015-10-11,1.72
22,2015-10-18,1.62
22,2015-10-25,1.41
22,2015-11-01,1.36
22,2015-11-08,1.42
22,2015-11-15,1.31
22,2015-11-22,1.34
22,2015-11-29,1.33
22,2015-12-06,1.23
22,2015-12-13,1.14
22,2015-12-20,1.11
22,2015-12-27,1.21
22,2016-01-03,1.15
22,2016-01-10,1.08
22,2016-01-17,1.18
22,2016-01-24,1.06
22,2016-01-31,1.02
22,2016-02-07,1.07
22,2016-02-14,1.09
22,2016-02-21,1.07
22,2016-02-28,0.96
22,2016-03-06,0.96
22,2016-03-13,1.09
22,2016-03-20,1.1
22,2016-03-27,1.07
22,2016-04-03,1.08
22,2016-04-10,1.05
22,2016-04-17,1.01
22,2016-04-24,1.04
22,2016-05-01,1.11
22,2016-05-08,1.13
22,2016-05-15,1.14
22,2016-05-22,0.98
22,2016-05-29,1.11
22,2016-06-05,1.18
22,2016-06-12,1.15
22,2016-06-19,1.23
22,2016-06-26,1.18
22,2016-07-03,1.23
22,2016-07-10,1.15
22,2016-07-17,1.23
22,2016-07-24,1.21
22,2016-07-31,1.21
22,2016-08-07,1.14
22,2016-08-14,1.2
22,2016-08-21,1.19
22,2016-08-28,1.26
22,2016-09-04,1.29
22,2016-09-11,1.2
22,2016-09-18,1.47
22,2016-09-25,1.62
22,2016-10-02,1.52
22,2016-10-09,1.58
22,2016-10-16,1.85
22,2016-10-23,2.44
22,2016-10-30,2.1
22,2016-11-06,1.94
22,2016-11-13,1.7
22,2016-11-20,1.67
22,2016-11-27,1.64
22,2016-12-04,1.52
22,2016-12-11,1.31
22,2016-12-18,1.29
22,2016-12-25,1.17
22,2017-01-01,1.07
22,2017-01-08,1.19
22,2017-01-15,1.3
22,2017-01-22,1.27
22,2017-01-29,1.09
22,2017-02-05,1.19
22,2017-02-12,1.17
22,2017-02-19,1.19
22,2017-02-26,1.05
22,2017-03-05,1.07
22,2017-03-12,1.19
22,2017-03-19,1.25
22,2017-03-26,1.33
22,2017-04-02,1.3
22,2017-04-09,1.3
22,2017-04-16,1.31
22,2017-04-23,1.25
22,2017-04-30,1.25
22,2017-05-07,1.31
22,2017-05-14,1.4
22,2017-05-21,1.42
22,2017-05-28,1.37
22,2017-06-04,1.28
22,2017-06-11,1.35
22,2017-06-18,1.37
22,2017-06-25,1.37
22,2017-07-02,1.46
22,2017-07-09,1.42
22,2017-07-16,2.02
22,2017-07-23,2.07
22,2017-07-30,2.1
22,2017-08-06,2.1
22,2017-08-13,2.04
22,2017-08-20,2.16
22,2017-08-27,2.37
22,2017-09-03,2.11
22,2017-09-10,2.32
22,2017-09-17,2.32
22,2017-09-24,2.03
22,2017-10-01,2.1
22,2017-10-08,2.28
22,2017-10-15,2.12
22,2017-10-22,1.99
22,2017-10-29,1.99
22,2017-11-05,1.72
22,2017-11-12,1.98
22,2017-11-19,1.99
22,2017-11-26,2.01
22,2017-12-03,1.77
22,2017-12-10,1.78
22,2017-12-17,1.7
22,2017-12-24,1.8
22,2017-12-31,1.74
22,2018-01-07,1.8
22,2018-01-14,1.68
22,2018-01-21,1.75
22,2018-01-28,1.73
22,2018-02-04,1.6
22,2018-02-11,1.74
22,2018-02-18,1.88
22,2018-02-25,1.74
22,2018-03-04,1.4
22,2018-03-11,1.39
22,2018-03-18,1.72
22,2018-03-25,1.74
23,2015-01-04,1.48
23,2015-01-11,1.79
23,2015-01-18,1.79
23,2015-01-25,1.68
23,2015-02-01,1.55
23,2015-02-08,1.61
23,2015-02-15,1.75
23,2015-02-22,1.67
23,2015-03-01,1.65
23,2015-03-08,1.72
23,2015-03-15,1.65
23,2015-03-22,1.76
23,2015-03-29,1.63
23,2015-04-05,1.59
23,2015-04-12,1.42
23,2015-04-19,1.37
23,2015-04-26,1.67
23,2015-05-03,1.38
23,2015-05-10,1.04
23,2015-05-17,1.44
23,2015-05-24,1.51
23,2015-05-31,1.34
23,2015-06-07,1.24
23,2015-06-14,1.58
23,2015-06-21,1.46
23,2015-06-28,1.49
23,2015-07-05,1.49
23,2015-07-12,1.48
23,2015-07-19,1.18
23,2015-07-26,1.03
23,2015-08-02,1.37
23,2015-08-09,1.37
23,2015-08-16,1.52
23,2015-08-23,1.49
23,2015-08-30,1.44
23,2015-09-06,1.38
23,2015-09-13,1.69
23,2015-09-20,1.65
23,2015-09-27,1.79
23,2015-10-04,1.87
23,2015-10-11,1.65
23,2015-10-18,1.52
23,2015-10-25,1.64
23,2015-11-01,1.65
23,2015-11-08,1.68
23,2015-11-15,1.83
23,2015-11-22,1.87
23,2015-11-29,1.19
23,2015-12-06,1.19
23,2015-12-13,1.52
23,2015-12-20,1.8
23,2015-12-27,1.82
23,2016-01-03,1.74
23,2016-01-10,1.68
23,2016-01-17,1.85
23,2016-01-24,1.49
23,2016-01-31,1.55
23,2016-02-07,1.59
23,2016-02-14,1.72
23,2016-02-21,1.64
23,2016-02-28,1.69
23,2016-03-06,0.96
23,2016-03-13,1.08
23,2016-03-20,1.51
23,2016-03-27,1.32
23,2016-04-03,1.43
23,2016-04-10,1.41
23,2016-04-17,1.4
23,2016-04-24,1.22
23,2016-05-01,1.35
23,2016-05-08,1.47
23,2016-05-15,1.48
23,2016-05-22,1.28
23,2016-05-29,1.5
23,2016-06-05,1.19
23,2016-06-12,1.31
23,2016-06-19,0.85
23,2016-06-26,1.24
23,2016-07-03,1.05
23,2016-07-10,1.25
23,2016-07-17,1.26
23,2016-07-24,1.8
23,2016-07-31,1.3
23,2016-08-07,1.32
23,2016-08-14,1.59
23,2016-08-21,1.53
23,2016-08-28,1.23
23,2016-09-04,1.04
23,2016-09-11,1.07
23,2016-09-18,1.31
23,2016-09-25,1.81
23,2016-10-02,1.87
23,2016-10-09,1.08
23,2016-10-16,1.24
23,2016-10-23,1.03
23,2016-10-30,1.82
23,2016-11-06,1.17
23,2016-11-13,0.94
23,2016-11-20,0.93
23,2016-11-27,1.26
23,2016-12-04,1.28
23,2016-12-11,1.16
23,2016-12-18,1.23
23,2016-12-25,1.53
23,2017-01-01,1.59
23,2017-01-08,1.55
23,2017-01-15,1.6
23,2017-01-22,1.31
23,2017-01-29,1.45
23,2017-02-05,1.36
23,2017-02-12,0.8
23,2017-02-19,0.56
23,2017-02-26,0.77
23,2017-03-05,0.56
23,2017-03-12,0.65
23,2017-03-19,0.95
23,2017-03-26,0.74
23,2017-04-02,1.38
23,2017-04-09,1.91
23,2017-04-16,1.34
23,2017-04-23,1.59
23,2017-04-30,1.4
23,2017-05-07,1.48
23,2017-05-14,1.15
23,2017-05-21,1.29
23,2017-05-28,1.32
23,2017-06-04,1.34
23,2017-06-11,1.0
23,2017-06-18,1.19
23,2017-06-25,1.45
23,2017-07-02,1.26
23,2017-07-09,1.61
23,2017-07-16,1.55
23,2017-07-23,1.6
23,2017-07-30,1.56
23,2017-08-06,1.73
23,2017-08-13,1.67
23,2017-08-20,1.86
23,2017-08-27,1.9
23,2017-09-03,1.98
23,2017-09-10,2.0
23,2017-09-17,2.12
23,2017-09-24,2.21
23,2017-10-01,2.29
23,2017-10-08,2.15
23,2017-10-15,1.88
23,2017-10-22,1.82
23,2017-10-29,1.84
23,2017-11-05,1.7
23,2017-11-12,1.69
23,2017-11-19,1.62
23,2017-11-26,1.63
23,2017-12-03,1.59
23,2017-12-10,1.54
23,2017-12-17,1.57
23,2017-12-24,1.58
23,2017-12-31,1.16
23,2018-01-07,1.38
23,2018-01-14,1.54
23,2018-01-21,1.6
23,2018-01-28,1.48
23,2018-02-04,1.48
23,2018-02-11,1.56
23,2018-02-18,1.59
23,2018-02-25,1.59
23,2018-03-04,1.43
23,2018-03-11,1.35
23,2018-03-18,1.38
23,2018-03-25,1.46
24,2015-01-04,1.82
24,2015-01-11,1.85
24,2015-01-18,1.87
24,2015-01-25,1.84
24,2015-02-01,1.73
24,2015-02-08,1.72
24,2015-02-15,1.75
24,2015-02-22,1.92
24,2015-03-01,1.75
24,2015-03-08,1.69
24,2015-03-15,1.73
24,2015-03-22,1.82
24,2015-03-29,1.83
24,2015-04-05,1.86
24,2015-04-12,1.81
24,2015-04-19,1.61
24,2015-04-26,1.25
24,2015-05-03,1.35
24,2015-05-10,1.77
24,2015-05-17,1.79
24,2015-05-24,1.77
24,2015-05-31,1.72
24,2015-06-07,1.75
24,2015-06-14,1.81
24,2015-06-21,1.92
24,2015-06-28,1.86
24,2015-07-05,1.88
24,2015-07-12,1.56
24,2015-07-19,1.45
24,2015-07-26,1.48
24,2015-08-02,1.51
24,2015-08-09,1.5
24,2015-08-16,1.51
24,2015-08-23,1.5
24,2015-08-30,1.47
24,2015-09-06,1.47
24,2015-09-13,1.43
24,2015-09-20,1.47
24,2015-09-27,1.5
24,2015-10-04,1.5
24,2015-10-11,1.51
24,2015-10-18,1.51
24,2015-10-25,1.5
24,2015-11-01,1.5
24,2015-11-08,1.59
24,2015-11-15,1.44
24,2015-11-22,1.11
24,2015-11-29,1.51
24,2015-12-06,1.49
24,2015-12-13,1.5
24,2015-12-20,1.5
24,2015-12-27,1.57
24,2016-01-03,1.24
24,2016-01-10,1.52
24,2016-01-17,1.49
24,2016-01-24,1.42
24,2016-01-31,1.54
24,2016-02-07,1.44
24,2016-02-14,1.45
24,2016-02-21,1.4
24,2016-02-28,1.51
24,2016-03-06,1.49
24,2016-03-13,1.3
24,2016-03-20,1.33
24,2016-03-27,1.33
24,2016-04-03,1.32
24,2016-04-10,1.33
24,2016-04-17,1.57
24,2016-04-24,1.39
24,2016-05-01,1.43
24,2016-05-08,1.48
24,2016-05-15,1.42
24,2016-05-22,1.4
24,2016-05-29,1.27
24,2016-06-05,1.29
24,2016-06-12,1.3
24,2016-06-19,1.29
24,2016-06-26,1.39
24,2016-07-03,1.24
24,2016-07-10,1.49
24,2016-07-17,1.33
24,2016-07-24,1.19
24,2016-07-31,1.22
24,2016-08-07,1.33
24,2016-08-14,1.34
24,2016-08-21,1.34
24,2016-08-28,1.36
24,2016-09-04,1.36
24,2016-09-11,1.36
24,2016-09-18,1.36
24,2016-09-25,1.43
24,2016-10-02,1.49
24,2016-10-09,1.45
24,2016-10-16,1.52
24,2016-10-23,1.58
24,2016-10-30,1.58
24,2016-11-06,1.64
24,2016-11-13,1.55
24,2016-11-20,1.6
24,2016-11-27,1.6
24,2016-12-04,1.52
24,2016-12-11,1.37
24,2016-12-18,1.17
24,2016-12-25,1.17
24,2017-01-01,1.21
24,2017-01-08,1.23
24,2017-01-15,1.19
24,2017-01-22,1.19
24,2017-01-29,1.23
24,2017-02-05,1.41
24,2017-02-12,1.29
24,2017-02-19,1.65
24,2017-02-26,2.43
24,2017-03-05,2.47
24,2017-03-12,3.05
24,2017-03-19,2.59
24,2017-03-26,1.74
24,2017-04-02,2.03
24,2017-04-09,2.32
24,2017-04-16,2.81
24,2017-04-23,2.36
24,2017-04-30,2.4
24,2017-05-07,2.08
24,2017-05-14,1.42
24,2017-05-21,1.58
24,2017-05-28,1.88
24,2017-06-04,1.97
24,2017-06-11,1.89
24,2017-06-18,1.88
24,2017-06-25,2.02
24,2017-07-02,1.92
24,2017-07-09,1.76
24,2017-07-16,1.44
24,2017-07-23,1.41
24,2017-07-30,1.38
24,2017-08-06,1.5
24,2017-08-13,1.47
24,2017-08-20,1.48
24,2017-08-27,1.55
24,2017-09-03,1.67
24,2017-09-10,1.74
24,2017-09-17,1.76
24,2017-09-24,1.9
24,2017-10-01,2.09
24,2017-10-08,1.97
24,2017-10-15,2.62
24,2017-10-22,2.19
24,2017-10-29,1.84
24,2017-11-05,1.96
24,2017-11-12,1.94
24,2017-11-19,1.63
24,2017-11-26,1.67
24,2017-12-03,1.58
24,2017-12-10,1.48
24,2017-12-17,1.59
24,2017-12-24,1.59
24,2017-12-31,1.48
24,2018-01-07,1.47
24,2018-01-14,1.44
24,2018-01-21,1.46
24,2018-01-28,1.43
24,2018-02-04,1.5
24,2018-02-11,1.4
24,2018-02-18,1.52
24,2018-02-25,1.6
24,2018-03-04,1.56
24,2018-03-11,1.35
24,2018-03-18,1.37
24,2018-03-25,1.34
25,2015-01-04,1.56
25,2015-01-11,1.52
25,2015-01-18,1.65
25,2015-01-25,1.63
25,2015-02-01,1.44
25,2015-02-08,1.58
25,2015-02-15,1.48
25,2015-02-22,1.4
25,2015-03-01,1.61
25,2015-03-08,1.62
25,2015-03-15,1.65
25,2015-03-22,1.53
25,2015-03-29,1.65
25,2015-04-05,1.65
25,2015-04-12,1.53
25,2015-04-19,1.51
25,2015-04-26,1.46
25,2015-05-03,1.34
25,2015-05-10,1.28
25,2015-05-17,1.24
25,2015-05-24,1.37
25,2015-05-31,1.44
25,2015-06-07,1.47
25,2015-06-14,1.6
25,2015-06-21,1.65
25,2015-06-28,1.62
25,2015-07-05,1.61
25,2015-07-12,1.51
25,2015-07-19,1.51
25,2015-07-26,1.52
25,2015-08-02,1.71
25,2015-08-09,1.65
25,2015-08-16,1.7
25,2015-08-23,1.7
25,2015-08-30,1.7
25,2015-09-06,1.67
25,2015-09-13,1.75
25,2015-09-20,1.72
25,2015-09-27,1.76
25,2015-10-04,1.73
25,2015-10-11,1.53
25,2015-10-18,1.66
25,2015-10-25,1.7
25,2015-11-01,1.61
25,2015-11-08,1.66
25,2015-11-15,1.7
25,2015-11-22,1.66
25,2015-11-29,1.5
25,2015-12-06,1.59
25,2015-12-13,1.68
25,2015-12-20,1.71
25,2015-12-27,1.6
25,2016-01-03,1.54
25,2016-01-10,1.46
25,2016-01-17,1.59
25,2016-01-24,1.54
25,2016-01-31,1.47
25,2016-02-07,1.52
25,2016-02-14,1.52
25,2016-02-21,1.57
25,2016-02-28,1.58
25,2016-03-06,1.44
25,2016-03-13,1.4
25,2016-03-20,1.37
25,2016-03-27,1.4
25,2016-04-03,1.58
25,2016-04-10,1.18
25,2016-04-17,1.22
25,2016-04-24,1.5
25,2016-05-01,1.55
25,2016-05-08,1.39
25,2016-05-15,1.48
25,2016-05-22,1.37
25,2016-05-29,1.46
25,2016-06-05,1.37
25,2016-06-12,1.46
25,2016-06-19,1.36
25,2016-06-26,1.51
