TickerSymbol,Date,Price
ADX,2017-06-26,14.3060001373291
ADX,2017-07-03,14.3450000286102
ADX,2017-07-10,14.5020000457764
ADX,2017-07-17,14.6639999389648
ADX,2017-07-24,14.7800003051758
ADX,2017-07-31,14.8220001220703
ADX,2017-08-07,14.6980001449585
ADX,2017-08-14,14.6299999237061
ADX,2017-08-21,14.5840000152588
ADX,2017-08-28,14.6940002441406
ADX,2017-09-04,14.7400002479553
ADX,2017-09-11,14.9420000076294
ADX,2017-09-18,15.0319999694824
ADX,2017-09-25,15.1080001831055
ADX,2017-10-02,15.3040000915527
ADX,2017-10-09,15.4119998931885
ADX,2017-10-16,15.4680000305176
ADX,2017-10-23,15.4900001525879
ADX,2017-10-30,15.6420001983643
ADX,2017-11-06,15.7420000076294
ADX,2017-11-13,15.7119998931885
ADX,2017-11-20,14.9675002098083
ADX,2017-11-27,14.8319999694824
ADX,2017-12-04,14.8159999847412
ADX,2017-12-11,14.8840000152588
ADX,2017-12-18,15.0779998779297
ADX,2017-12-25,15.0374999046326
ADX,2018-01-01,15.2625002861023
ADX,2018-01-08,15.5200000762939
ADX,2018-01-15,15.7249999046326
ADX,2018-01-22,15.9860000610352
ADX,2018-01-29,15.8279998779297
ADX,2018-02-05,14.8799999237061
ADX,2018-02-12,15.1380001068115
ADX,2018-02-19,15.2774999141693
ADX,2018-02-26,15.3360000610352
ADX,2018-03-05,15.3260000228882
ADX,2018-03-12,15.4579999923706
ADX,2018-03-19,14.9959999084473
ADX,2018-03-26,14.7150001525879
ADX,2018-04-02,14.6639999389648
ADX,2018-04-09,14.7960000991821
ADX,2018-04-16,15.0320001602173
ADX,2018-04-23,14.8659997940063
ADX,2018-04-30,14.8780000686646
ADX,2018-05-07,15.1340000152588
ADX,2018-05-14,15.25
ADX,2018-05-21,15.3000001907349
ADX,2018-05-28,15.2625000476837
ADX,2018-06-04,15.5659999847412
ADX,2018-06-11,15.7099998474121
ADX,2018-06-18,15.610000038147
ADX,2018-06-25,15.3780000686646
ADX,2018-07-02,15.4225001335144
ADX,2018-07-09,15.7100002288818
ADX,2018-07-16,15.8819999694824
ADX,2018-07-23,16.0539999008179
ADX,2018-07-30,15.8979999542236
ADX,2018-08-06,16.103999710083
ADX,2018-08-13,16.1119998931885
ADX,2018-08-20,16.2299995422363
ADX,2018-08-27,16.5080005645752
ADX,2018-09-03,16.4725003242493
ADX,2018-09-10,16.4819999694824
ADX,2018-09-17,16.596000289917
ADX,2018-09-24,16.6880001068115
ADX,2018-10-01,16.5300003051758
ADX,2018-10-08,15.8559999465942
ADX,2018-10-15,15.7339998245239
ADX,2018-10-22,15.3059997558594
ADX,2018-10-29,15.2300001144409
ADX,2018-11-05,15.8
ADX,2018-11-12,15.5920000076294
ADX,2018-11-19,14.9474997520447
ADX,2018-11-26,13.9019998550415
ADX,2018-12-03,13.8225002288818
ADX,2018-12-10,13.3280000686646
ADX,2018-12-17,12.5740001678467
ADX,2018-12-24,12.3750002384186
ADX,2018-12-31,12.5724997520447
ADX,2019-01-07,13.0879999160767
ADX,2019-01-14,13.4679998397827
ADX,2019-01-21,13.5250000953674
ADX,2019-01-28,13.6059999465942
ADX,2019-02-04,13.8420000076294
ADX,2019-02-11,13.9679998397827
ADX,2019-02-18,14.0950002670288
ADX,2019-02-25,14.1580001831055
ADX,2019-03-04,14.0619998931885
ADX,2019-03-11,14.1939998626709
ADX,2019-03-18,14.3699998855591
ADX,2019-03-25,14.2979997634888
ADX,2019-04-01,14.676000213623
ADX,2019-04-08,14.7940000534058
ADX,2019-04-15,14.9100003242493
ADX,2019-04-22,15.0419998168945
ADX,2019-04-29,15.1999998092651
ADX,2019-05-06,15.0380001068115
ADX,2019-05-13,14.9220001220703
ADX,2019-05-20,14.8780000686646
ADX,2019-05-27,14.6224999427795
ADX,2019-06-03,14.7639999389648
ADX,2019-06-10,15.1779998779297
ADX,2019-06-17,15.4000003814697
ADX,2019-06-24,15.3880001068115
ADX,2019-07-01,15.6199998855591
ADX,2019-07-08,15.7219999313354
ADX,2019-07-15,15.8620000839233
ADX,2019-07-22,15.9359998703003
ADX,2019-07-29,15.939999961853
ADX,2019-08-05,15.4439998626709
ADX,2019-08-12,15.4139999389648
ADX,2019-08-19,15.3659999847412
ADX,2019-08-26,15.3159999847412
ADX,2019-09-02,15.6375000476837
ADX,2019-09-09,15.8579999923706
ADX,2019-09-16,15.9159999847412
ADX,2019-09-23,15.8200000762939
ADX,2019-09-30,15.65
ADX,2019-10-07,15.7039999008179
ADX,2019-10-14,15.860000038147
ADX,2019-10-21,15.9840002059937
ADX,2019-10-28,16.1180004119873
ADX,2019-11-04,16.3319999694824
ADX,2019-11-11,16.5160003662109
ADX,2019-11-18,16.3780002593994
ADX,2019-11-25,15.4924998283386
